Ins|n|1611|{(0,151),(1,147),(2,142),(3,123),(4,145),}|4
Ins|r|878|{(0,153),(1,147),(2,142),(3,124),(4,144),}|0
Ins|nofyczdmdnsubborvelnsludhvkmldid|1020|{(0,151),(1,148),(2,142),(3,124),(4,144),}|1
Ins|i|1355|{(0,153),(1,147),(2,144),(3,124),(4,144),}|2
del|41|49|{(0,152),(1,147),(2,142),(3,125),(4,144),}|3
del|1|1290|{(0,151),(1,147),(2,142),(3,124),(4,146),}|4
del|1|155|{(0,154),(1,147),(2,143),(3,124),(4,144),}|0
Ins|m|1074|{(0,153),(1,147),(2,143),(3,126),(4,144),}|3
Ins|d|975|{(0,153),(1,147),(2,144),(3,124),(4,147),}|4
Ins|k|1437|{(0,153),(1,149),(2,144),(3,124),(4,145),}|1
Ins|d|39|{(0,155),(1,148),(2,144),(3,124),(4,145),}|0
Ins|c|1156|{(0,153),(1,149),(2,144),(3,127),(4,145),}|3
Ins|x|823|{(0,153),(1,149),(2,144),(3,128),(4,147),}|3
Ins|v|1067|{(0,153),(1,148),(2,145),(3,125),(4,147),}|2
Ins|a|1598|{(0,154),(1,149),(2,144),(3,129),(4,147),}|3
Ins|q|29|{(0,156),(1,149),(2,145),(3,127),(4,147),}|0
Ins|j|1024|{(0,155),(1,149),(2,144),(3,128),(4,148),}|4
del|1|175|{(0,155),(1,149),(2,145),(3,129),(4,149),}|4
Ins|r|1536|{(0,155),(1,150),(2,145),(3,129),(4,147),}|1
Ins|y|1018|{(0,155),(1,149),(2,146),(3,129),(4,147),}|2
Ins|f|1657|{(0,157),(1,149),(2,145),(3,129),(4,147),}|0
Ins|joejjtkwlgzlkkogxqjrgyxwxhlbaqpjurqdpdjzgcbtffejuh|1051|{(0,156),(1,149),(2,147),(3,129),(4,147),}|2
Ins|h|1387|{(0,155),(1,151),(2,145),(3,129),(4,147),}|1
Ins|o|721|{(0,156),(1,149),(2,148),(3,129),(4,147),}|2
Ins|d|1005|{(0,156),(1,149),(2,146),(3,129),(4,150),}|4
del|1|1441|{(0,156),(1,152),(2,146),(3,129),(4,148),}|1
Ins|l|611|{(0,156),(1,152),(2,149),(3,129),(4,149),}|2
Ins|y|120|{(0,158),(1,151),(2,147),(3,129),(4,149),}|0
Ins|x|1710|{(0,157),(1,153),(2,147),(3,129),(4,149),}|1
Ins|zvssrcsuoycyzlwabiyrwexvwktbngjhysqgb|801|{(0,157),(1,151),(2,148),(3,129),(4,151),}|4
Ins|n|1680|{(0,158),(1,154),(2,149),(3,129),(4,150),}|1
Ins|w|853|{(0,159),(1,152),(2,149),(3,129),(4,150),}|0
Ins|t|670|{(0,158),(1,153),(2,150),(3,129),(4,150),}|2
del|1|1330|{(0,158),(1,155),(2,149),(3,129),(4,151),}|1
Ins|i|954|{(0,160),(1,154),(2,149),(3,129),(4,151),}|0
Ins|x|623|{(0,159),(1,156),(2,150),(3,129),(4,151),}|1
Ins|j|680|{(0,159),(1,155),(2,151),(3,129),(4,151),}|2
Ins|b|89|{(0,159),(1,154),(2,150),(3,129),(4,152),}|4
Ins|x|1269|{(0,159),(1,155),(2,150),(3,130),(4,151),}|3
del|1|945|{(0,159),(1,155),(2,151),(3,129),(4,153),}|4
del|1|487|{(0,160),(1,156),(2,152),(3,130),(4,151),}|2
Ins|c|353|{(0,160),(1,157),(2,150),(3,130),(4,152),}|1
Ins|dtanqtoawxtmzmcqkwciwvzaejyfphuykssjmqhw|68|{(0,161),(1,156),(2,151),(3,130),(4,153),}|0
Ins|e|408|{(0,160),(1,158),(2,152),(3,130),(4,152),}|1
Ins|wsyzkgnhzqshokkmpemuuzwvzvocvsdmckajvhedlckjhzq|1720|{(0,160),(1,157),(2,151),(3,131),(4,153),}|3
Ins|e|1519|{(0,160),(1,159),(2,152),(3,130),(4,153),}|1
Ins|y|369|{(0,160),(1,156),(2,153),(3,130),(4,153),}|2
Ins|v|388|{(0,161),(1,157),(2,152),(3,132),(4,153),}|3
Ins|m|1607|{(0,161),(1,157),(2,152),(3,130),(4,154),}|4
Ins|u|923|{(0,162),(1,157),(2,152),(3,130),(4,153),}|0
Ins|d|534|{(0,162),(1,159),(2,152),(3,131),(4,155),}|4
Ins|i|1479|{(0,163),(1,159),(2,153),(3,132),(4,154),}|0
Ins|g|478|{(0,162),(1,159),(2,153),(3,132),(4,156),}|4
Ins|a|1466|{(0,162),(1,159),(2,154),(3,132),(4,155),}|2
Ins|j|830|{(0,162),(1,160),(2,153),(3,132),(4,154),}|1
Ins|p|1453|{(0,162),(1,161),(2,153),(3,132),(4,156),}|1
Ins|k|332|{(0,162),(1,159),(2,153),(3,132),(4,157),}|4
Ins|g|497|{(0,162),(1,162),(2,153),(3,132),(4,156),}|1
Ins|v|192|{(0,163),(1,161),(2,153),(3,133),(4,157),}|3
Ins|q|278|{(0,163),(1,163),(2,153),(3,132),(4,157),}|1
Ins|dmqfgihdqyianrrubanhbdsbkatutmiefieunq|1109|{(0,163),(1,161),(2,155),(3,132),(4,156),}|2
Ins|x|1619|{(0,164),(1,162),(2,154),(3,132),(4,156),}|0
Ins|p|1307|{(0,163),(1,164),(2,154),(3,132),(4,157),}|1
del|1|719|{(0,163),(1,161),(2,156),(3,132),(4,157),}|2
del|1|292|{(0,164),(1,162),(2,157),(3,133),(4,157),}|2
Ins|kmsbszmvjlcdoihykrxdfttasxzebxatzokkxdb|1360|{(0,164),(1,164),(2,156),(3,134),(4,157),}|3
Ins|z|329|{(0,164),(1,165),(2,155),(3,133),(4,157),}|1
Ins|nnfjbccsonatingeipyobtafizdnzfzvrl|1639|{(0,164),(1,164),(2,156),(3,135),(4,157),}|3
Ins|h|1497|{(0,164),(1,164),(2,156),(3,136),(4,157),}|3
Ins|t|1787|{(0,164),(1,164),(2,156),(3,133),(4,158),}|4
Ins|c|656|{(0,165),(1,164),(2,157),(3,133),(4,157),}|0
Ins|kzedzjknkqfzgtghuoxvslfekfpiripjcyghn|383|{(0,164),(1,165),(2,158),(3,135),(4,157),}|2
Ins|q|808|{(0,164),(1,164),(2,157),(3,137),(4,157),}|3
Ins|t|297|{(0,164),(1,165),(2,157),(3,135),(4,159),}|4
del|1|1754|{(0,164),(1,165),(2,159),(3,135),(4,158),}|2
Ins|p|1653|{(0,164),(1,166),(2,157),(3,135),(4,157),}|1
Ins|d|1433|{(0,164),(1,165),(2,158),(3,136),(4,160),}|4
Ins|ylmjvpbzxpwwqajkqjhtnxdbgaagleiwuglsjpjjemibeif|1636|{(0,166),(1,165),(2,158),(3,136),(4,158),}|0
Ins|g|345|{(0,165),(1,166),(2,159),(3,138),(4,159),}|3
Ins|m|1040|{(0,166),(1,166),(2,159),(3,137),(4,161),}|4
Ins|phbyuftetmzrgfdxiegsimupimdguldzgubcf|868|{(0,166),(1,166),(2,159),(3,138),(4,162),}|4
Ins|o|56|{(0,166),(1,167),(2,159),(3,138),(4,160),}|1
Ins|f|967|{(0,167),(1,166),(2,159),(3,137),(4,160),}|0
Ins|f|52|{(0,166),(1,166),(2,159),(3,139),(4,161),}|3
Ins|j|612|{(0,166),(1,166),(2,159),(3,140),(4,161),}|3
Ins|c|76|{(0,168),(1,167),(2,159),(3,138),(4,161),}|0
del|1|493|{(0,167),(1,168),(2,159),(3,138),(4,161),}|1
Ins|usfjskwnsvrtmoowcnepxzpeddcwuprripyumyd|971|{(0,167),(1,167),(2,159),(3,140),(4,163),}|4
Ins|t|815|{(0,167),(1,169),(2,159),(3,140),(4,162),}|1
Ins|ecsvpemrnupzvmsykkttlwxyeekiqoqfytnuynjzj|1426|{(0,168),(1,168),(2,160),(3,140),(4,162),}|2
Ins|z|2|{(0,169),(1,168),(2,160),(3,140),(4,163),}|0
Ins|pfvvrwuvnomkkkuykqtrubfbuefgzulqxsjymxqh|803|{(0,168),(1,168),(2,160),(3,141),(4,163),}|3
del|1|993|{(0,169),(1,169),(2,161),(3,140),(4,163),}|2
Ins|hbmzrhipxgdclmqvxzzamnbqjeontdwyrr|1032|{(0,169),(1,169),(2,162),(3,141),(4,163),}|2
Ins|zvxznfgytrlwmqxzfdbgtwzuqdpssnkfqopuvtvhh|114|{(0,170),(1,169),(2,160),(3,141),(4,163),}|0
Ins|r|2188|{(0,169),(1,170),(2,161),(3,141),(4,163),}|1
Ins|c|1996|{(0,169),(1,169),(2,162),(3,141),(4,164),}|4
Ins|d|2054|{(0,170),(1,169),(2,162),(3,142),(4,163),}|3
Ins|v|1867|{(0,170),(1,170),(2,162),(3,143),(4,164),}|3
Ins|cpxhkdzjzpfqpbldsltwrocuwruyrzrrbor|506|{(0,171),(1,170),(2,162),(3,142),(4,164),}|0
Ins|f|718|{(0,170),(1,171),(2,162),(3,142),(4,164),}|1
Ins|v|1680|{(0,170),(1,172),(2,162),(3,142),(4,164),}|1
Ins|q|481|{(0,170),(1,170),(2,162),(3,142),(4,165),}|4
Ins|z|911|{(0,170),(1,170),(2,163),(3,143),(4,164),}|2
del|1|1983|{(0,170),(1,173),(2,162),(3,142),(4,164),}|1
Ins|f|129|{(0,170),(1,170),(2,162),(3,144),(4,164),}|3
Ins|f|70|{(0,170),(1,170),(2,162),(3,142),(4,166),}|4
Ins|ytgoookvtowdtigwbyztqdixpvpstszhwlbhn|653|{(0,171),(1,174),(2,162),(3,143),(4,164),}|1
Ins|p|1251|{(0,170),(1,173),(2,163),(3,143),(4,167),}|4
Ins|i|32|{(0,171),(1,172),(2,162),(3,145),(4,164),}|3
Ins|h|508|{(0,172),(1,173),(2,163),(3,143),(4,166),}|0
del|1|733|{(0,171),(1,173),(2,163),(3,146),(4,164),}|3
Ins|e|1978|{(0,171),(1,175),(2,163),(3,144),(4,165),}|1
del|1|1396|{(0,171),(1,176),(2,163),(3,144),(4,167),}|1
Ins|hlzjtqfvldoqewcmudfwlwbbehllbaaaxvrhcg|1810|{(0,171),(1,174),(2,163),(3,146),(4,168),}|4
Ins|u|699|{(0,173),(1,174),(2,163),(3,145),(4,167),}|0
Ins|u|1026|{(0,174),(1,176),(2,163),(3,146),(4,167),}|0
Ins|j|2117|{(0,172),(1,175),(2,163),(3,146),(4,169),}|4
Ins|o|943|{(0,175),(1,176),(2,163),(3,146),(4,167),}|0
Ins|kxpdnvvmjrdbldwnfhuqvseaeiqlcfujxvufzailsq|794|{(0,174),(1,176),(2,164),(3,146),(4,168),}|2
Ins|b|1100|{(0,174),(1,177),(2,163),(3,146),(4,169),}|1
del|1|2190|{(0,174),(1,178),(2,163),(3,146),(4,169),}|1
del|1|244|{(0,174),(1,176),(2,163),(3,147),(4,169),}|3
Ins|v|426|{(0,175),(1,176),(2,163),(3,146),(4,170),}|4
del|1|2299|{(0,175),(1,177),(2,165),(3,146),(4,169),}|2
Ins|z|1314|{(0,176),(1,177),(2,163),(3,146),(4,170),}|0
Ins|w|1367|{(0,175),(1,177),(2,164),(3,148),(4,169),}|3
Ins|t|430|{(0,175),(1,178),(2,165),(3,146),(4,171),}|4
Ins|m|764|{(0,176),(1,179),(2,165),(3,147),(4,170),}|1
Ins|m|779|{(0,175),(1,178),(2,164),(3,149),(4,170),}|3
Ins|w|1884|{(0,176),(1,178),(2,165),(3,147),(4,172),}|4
Ins|s|1966|{(0,176),(1,178),(2,166),(3,148),(4,171),}|2
Ins|fdnvwskiedzqxdrecjqcxmfptatklfowzozodle|1634|{(0,176),(1,178),(2,165),(3,147),(4,173),}|4
Ins|i|2340|{(0,176),(1,180),(2,165),(3,148),(4,171),}|1
del|1|2402|{(0,176),(1,181),(2,165),(3,148),(4,171),}|1
Ins|w|208|{(0,176),(1,178),(2,167),(3,148),(4,171),}|2
del|1|2253|{(0,176),(1,182),(2,166),(3,149),(4,171),}|1
Ins|y|1882|{(0,176),(1,178),(2,168),(3,149),(4,171),}|2
Ins|qyjwrhtgzovmzhprfwzvrbivswirjujos|1941|{(0,176),(1,178),(2,165),(3,150),(4,171),}|3
Ins|v|2008|{(0,176),(1,178),(2,165),(3,149),(4,174),}|4
Ins|h|2216|{(0,176),(1,179),(2,166),(3,149),(4,175),}|4
Ins|y|775|{(0,177),(1,179),(2,166),(3,149),(4,174),}|0
Ins|d|2427|{(0,176),(1,183),(2,166),(3,149),(4,173),}|1
Ins|x|933|{(0,178),(1,182),(2,168),(3,150),(4,175),}|0
Ins|m|1423|{(0,176),(1,182),(2,168),(3,150),(4,176),}|4
Ins|z|2393|{(0,179),(1,183),(2,168),(3,150),(4,175),}|0
Ins|g|119|{(0,177),(1,183),(2,168),(3,151),(4,175),}|3
Ins|tysplidnbthlljwajfuxxjyaybjtfjtbwhueogvvtv|1372|{(0,178),(1,184),(2,168),(3,150),(4,175),}|1
Ins|n|2357|{(0,178),(1,183),(2,168),(3,151),(4,177),}|4
Ins|oewctkondijwlulrgbbuecgiapoifquxa|1733|{(0,178),(1,183),(2,168),(3,151),(4,178),}|4
Ins|i|249|{(0,179),(1,185),(2,168),(3,150),(4,176),}|1
Ins|x|2547|{(0,180),(1,184),(2,168),(3,150),(4,176),}|0
Ins|j|1030|{(0,179),(1,184),(2,168),(3,152),(4,176),}|3
Ins|h|1619|{(0,179),(1,184),(2,169),(3,151),(4,176),}|2
Ins|z|1752|{(0,179),(1,184),(2,168),(3,153),(4,176),}|3
Ins|j|139|{(0,181),(1,184),(2,168),(3,151),(4,177),}|0
Ins|w|2603|{(0,179),(1,184),(2,168),(3,154),(4,176),}|3
Ins|b|2354|{(0,179),(1,185),(2,168),(3,151),(4,179),}|4
del|1|1479|{(0,179),(1,186),(2,168),(3,151),(4,178),}|1
Ins|n|1732|{(0,182),(1,185),(2,169),(3,152),(4,178),}|0
Ins|r|2120|{(0,181),(1,185),(2,169),(3,155),(4,179),}|3
Ins|r|55|{(0,181),(1,185),(2,170),(3,154),(4,179),}|2
Ins|r|2370|{(0,182),(1,186),(2,169),(3,156),(4,179),}|3
Ins|j|1131|{(0,182),(1,186),(2,169),(3,154),(4,180),}|4
Ins|z|451|{(0,182),(1,186),(2,170),(3,157),(4,179),}|3
Ins|s|193|{(0,182),(1,186),(2,171),(3,156),(4,179),}|2
del|1|855|{(0,182),(1,186),(2,169),(3,155),(4,181),}|4
Ins|xhzojvxdteeqwkwsommbfqgzhhptyqjimtthkesw|1083|{(0,183),(1,186),(2,170),(3,156),(4,180),}|0
Ins|prasfdtljtmrwcaoqlisewlnuzorishurdvn|2561|{(0,184),(1,186),(2,170),(3,156),(4,180),}|0
del|1|717|{(0,185),(1,186),(2,170),(3,156),(4,180),}|0
Ins|r|397|{(0,182),(1,186),(2,170),(3,158),(4,180),}|3
del|1|1544|{(0,182),(1,186),(2,172),(3,157),(4,181),}|2
Ins|v|1660|{(0,185),(1,186),(2,171),(3,157),(4,182),}|4
Ins|p|326|{(0,185),(1,187),(2,171),(3,157),(4,181),}|1
del|1|2313|{(0,185),(1,188),(2,171),(3,158),(4,182),}|1
Ins|y|2232|{(0,185),(1,186),(2,171),(3,158),(4,183),}|4
Ins|m|1523|{(0,185),(1,189),(2,172),(3,158),(4,182),}|1
Ins|t|1643|{(0,185),(1,188),(2,172),(3,158),(4,184),}|4
Ins|j|179|{(0,186),(1,187),(2,172),(3,158),(4,181),}|0
Ins|m|1638|{(0,185),(1,188),(2,172),(3,158),(4,185),}|4
del|1|162|{(0,185),(1,188),(2,172),(3,158),(4,186),}|4
Ins|a|2575|{(0,187),(1,189),(2,172),(3,158),(4,182),}|0
Ins|w|1840|{(0,187),(1,189),(2,172),(3,158),(4,187),}|4
del|1|91|{(0,188),(1,189),(2,172),(3,158),(4,186),}|0
del|1|515|{(0,187),(1,190),(2,172),(3,158),(4,186),}|1
Ins|k|475|{(0,186),(1,189),(2,173),(3,158),(4,186),}|2
del|1|2679|{(0,189),(1,189),(2,172),(3,158),(4,187),}|0
Ins|q|709|{(0,188),(1,191),(2,172),(3,158),(4,187),}|1
Ins|k|76|{(0,190),(1,189),(2,173),(3,158),(4,187),}|0
del|1|2129|{(0,191),(1,189),(2,173),(3,158),(4,187),}|0
Ins|o|1327|{(0,189),(1,190),(2,173),(3,158),(4,188),}|4
Ins|u|2094|{(0,192),(1,190),(2,173),(3,158),(4,187),}|0
Ins|d|1173|{(0,189),(1,192),(2,173),(3,158),(4,187),}|1
Ins|m|2481|{(0,190),(1,191),(2,173),(3,158),(4,189),}|4
Ins|k|887|{(0,190),(1,191),(2,173),(3,158),(4,190),}|4
Ins|l|462|{(0,190),(1,193),(2,173),(3,158),(4,187),}|1
del|1|657|{(0,191),(1,191),(2,174),(3,158),(4,188),}|2
del|30|2304|{(0,191),(1,191),(2,175),(3,158),(4,188),}|2
Ins|g|1197|{(0,192),(1,193),(2,173),(3,159),(4,188),}|3
Ins|j|709|{(0,193),(1,193),(2,175),(3,158),(4,190),}|0
Ins|c|1617|{(0,192),(1,194),(2,175),(3,158),(4,190),}|1
Ins|s|1441|{(0,192),(1,193),(2,176),(3,159),(4,190),}|2
del|1|1910|{(0,192),(1,195),(2,175),(3,158),(4,190),}|1
Ins|z|1768|{(0,192),(1,196),(2,175),(3,159),(4,190),}|1
Ins|ohgbdeegpugtmrltsdwccgsmwhfqwkcndducogrxhngottq|2415|{(0,192),(1,197),(2,176),(3,159),(4,190),}|1
Ins|a|1688|{(0,193),(1,195),(2,175),(3,160),(4,190),}|3
Ins|h|498|{(0,193),(1,196),(2,176),(3,161),(4,190),}|3
Ins|u|1738|{(0,193),(1,198),(2,176),(3,159),(4,190),}|1
Ins|s|1741|{(0,193),(1,199),(2,176),(3,159),(4,190),}|1
Ins|c|349|{(0,193),(1,196),(2,176),(3,162),(4,190),}|3
Ins|z|542|{(0,193),(1,196),(2,176),(3,159),(4,191),}|4
Ins|i|831|{(0,193),(1,197),(2,176),(3,163),(4,190),}|3
Ins|a|1881|{(0,193),(1,199),(2,177),(3,160),(4,190),}|2
del|42|500|{(0,193),(1,199),(2,176),(3,163),(4,192),}|4
Ins|q|925|{(0,193),(1,199),(2,176),(3,163),(4,193),}|4
Ins|w|959|{(0,193),(1,200),(2,177),(3,163),(4,191),}|1
Ins|k|1148|{(0,193),(1,201),(2,177),(3,163),(4,191),}|1
del|1|531|{(0,193),(1,199),(2,176),(3,163),(4,194),}|4
Ins|s|1440|{(0,193),(1,202),(2,177),(3,163),(4,193),}|1
Ins|k|1256|{(0,193),(1,199),(2,178),(3,163),(4,191),}|2
del|1|1679|{(0,193),(1,199),(2,176),(3,163),(4,195),}|4
Ins|m|2569|{(0,193),(1,203),(2,178),(3,163),(4,193),}|1
del|1|2386|{(0,193),(1,199),(2,177),(3,163),(4,196),}|4
Ins|m|247|{(0,193),(1,202),(2,177),(3,164),(4,193),}|3
Ins|zcdwcwztstzojszbjoxvyxjptcadovathckhtwvxkcowruc|2211|{(0,193),(1,202),(2,177),(3,165),(4,196),}|3
del|1|1958|{(0,193),(1,204),(2,178),(3,164),(4,195),}|1
Ins|a|2068|{(0,193),(1,205),(2,178),(3,164),(4,195),}|1
Ins|t|6|{(0,193),(1,202),(2,178),(3,163),(4,197),}|4
Ins|s|837|{(0,193),(1,203),(2,179),(3,164),(4,195),}|2
Ins|z|2560|{(0,193),(1,203),(2,180),(3,165),(4,196),}|2
Ins|z|467|{(0,193),(1,203),(2,178),(3,166),(4,196),}|3
Ins|g|105|{(0,193),(1,203),(2,178),(3,165),(4,198),}|4
del|1|155|{(0,193),(1,203),(2,181),(3,165),(4,197),}|2
Ins|h|313|{(0,194),(1,204),(2,179),(3,164),(4,197),}|0
Ins|m|961|{(0,193),(1,206),(2,178),(3,165),(4,196),}|1
Ins|t|1325|{(0,195),(1,204),(2,179),(3,164),(4,197),}|0
del|1|2457|{(0,196),(1,204),(2,179),(3,164),(4,197),}|0
Ins|i|1216|{(0,197),(1,204),(2,179),(3,165),(4,197),}|0
Ins|q|691|{(0,193),(1,207),(2,180),(3,165),(4,197),}|1
Ins|p|309|{(0,198),(1,205),(2,179),(3,165),(4,198),}|0
Ins|lnkpbokfimnubvlwpeoinfkgvvlfzzvetatatpidaouck|2688|{(0,193),(1,205),(2,179),(3,165),(4,199),}|4
Ins|o|1042|{(0,193),(1,205),(2,182),(3,166),(4,198),}|2
Ins|i|668|{(0,193),(1,207),(2,180),(3,166),(4,200),}|4
Ins|qzmqhmjwvnydvmrqjjbfxcskgoqazqgrjnabpz|180|{(0,198),(1,208),(2,181),(3,166),(4,198),}|1
Ins|onkzjuxmgcajnzsmvaystcjjhgnskjcquayxaweumtya|2780|{(0,196),(1,207),(2,182),(3,167),(4,198),}|3
del|1|737|{(0,198),(1,209),(2,181),(3,166),(4,198),}|1
del|1|1390|{(0,198),(1,210),(2,182),(3,166),(4,199),}|1
Ins|j|1253|{(0,198),(1,207),(2,182),(3,168),(4,200),}|3
del|42|759|{(0,199),(1,207),(2,182),(3,166),(4,200),}|0
del|1|873|{(0,198),(1,208),(2,183),(3,166),(4,200),}|2
Ins|g|321|{(0,198),(1,211),(2,182),(3,167),(4,199),}|1
Ins|k|239|{(0,198),(1,207),(2,182),(3,166),(4,201),}|4
Ins|xvbbyndpyvuflptpttmxthqfmihtesignkngcrqikwhc|632|{(0,198),(1,208),(2,182),(3,166),(4,202),}|4
Ins|n|2081|{(0,200),(1,208),(2,182),(3,167),(4,200),}|0
Ins|w|880|{(0,198),(1,210),(2,184),(3,167),(4,200),}|2
Ins|b|1459|{(0,198),(1,210),(2,182),(3,169),(4,200),}|3
Ins|d|445|{(0,198),(1,208),(2,182),(3,166),(4,203),}|4
del|1|1725|{(0,201),(1,208),(2,182),(3,167),(4,200),}|0
Ins|h|29|{(0,198),(1,208),(2,182),(3,166),(4,204),}|4
del|1|2115|{(0,202),(1,210),(2,182),(3,167),(4,202),}|0
Ins|x|2699|{(0,198),(1,210),(2,185),(3,168),(4,200),}|2
Ins|p|748|{(0,198),(1,210),(2,184),(3,168),(4,205),}|4
del|41|316|{(0,203),(1,211),(2,183),(3,169),(4,203),}|0
Ins|v|381|{(0,204),(1,211),(2,183),(3,169),(4,203),}|0
Ins|s|2696|{(0,202),(1,211),(2,186),(3,168),(4,204),}|2
del|1|1907|{(0,205),(1,211),(2,184),(3,169),(4,204),}|0
Ins|y|2326|{(0,202),(1,211),(2,187),(3,169),(4,205),}|2
Ins|w|1831|{(0,202),(1,211),(2,185),(3,169),(4,206),}|4
Ins|e|2219|{(0,203),(1,211),(2,186),(3,170),(4,205),}|3
Ins|j|1966|{(0,205),(1,211),(2,188),(3,169),(4,205),}|2
Ins|j|1459|{(0,205),(1,211),(2,189),(3,169),(4,205),}|2
del|1|222|{(0,204),(1,211),(2,186),(3,171),(4,205),}|3
Ins|s|1540|{(0,206),(1,211),(2,186),(3,169),(4,205),}|0
del|1|2402|{(0,205),(1,211),(2,190),(3,171),(4,206),}|2
Ins|e|955|{(0,206),(1,211),(2,188),(3,172),(4,206),}|3
Ins|l|1432|{(0,205),(1,211),(2,189),(3,171),(4,207),}|4
Ins|d|2260|{(0,206),(1,212),(2,189),(3,171),(4,206),}|1
Ins|o|95|{(0,206),(1,213),(2,189),(3,171),(4,206),}|1
Ins|y|1376|{(0,206),(1,211),(2,189),(3,171),(4,208),}|4
Ins|o|2709|{(0,206),(1,211),(2,190),(3,173),(4,206),}|3
del|1|1151|{(0,206),(1,211),(2,190),(3,171),(4,209),}|4
Ins|y|2378|{(0,206),(1,211),(2,190),(3,174),(4,206),}|3
Ins|x|1746|{(0,207),(1,211),(2,190),(3,172),(4,207),}|0
Ins|e|174|{(0,206),(1,211),(2,190),(3,175),(4,206),}|3
Ins|e|2470|{(0,206),(1,214),(2,190),(3,172),(4,207),}|1
Ins|t|1522|{(0,206),(1,213),(2,190),(3,174),(4,210),}|4
Ins|d|2812|{(0,207),(1,214),(2,190),(3,174),(4,211),}|4
Ins|m|689|{(0,208),(1,214),(2,190),(3,175),(4,209),}|0
del|1|2512|{(0,207),(1,215),(2,190),(3,175),(4,210),}|1
Ins|c|1966|{(0,209),(1,214),(2,190),(3,175),(4,211),}|0
del|1|873|{(0,210),(1,215),(2,190),(3,175),(4,211),}|0
Ins|hiejelyapriavrvppumwxjdsdewtiqwzxorvogom|12|{(0,208),(1,216),(2,190),(3,175),(4,211),}|1
Ins|u|1588|{(0,209),(1,215),(2,191),(3,175),(4,211),}|2
Ins|b|1559|{(0,209),(1,215),(2,192),(3,175),(4,211),}|2
Ins|m|2105|{(0,209),(1,216),(2,193),(3,175),(4,211),}|2
Ins|u|1716|{(0,210),(1,216),(2,194),(3,175),(4,211),}|2
Ins|i|598|{(0,211),(1,216),(2,190),(3,175),(4,211),}|0
Ins|f|2536|{(0,210),(1,216),(2,192),(3,176),(4,211),}|3
Ins|x|2331|{(0,210),(1,216),(2,195),(3,175),(4,211),}|2
Ins|d|963|{(0,210),(1,216),(2,194),(3,177),(4,211),}|3
Ins|r|1859|{(0,210),(1,216),(2,194),(3,175),(4,212),}|4
Ins|e|1190|{(0,212),(1,216),(2,193),(3,175),(4,211),}|0
Ins|f|1073|{(0,210),(1,216),(2,194),(3,175),(4,213),}|4
Ins|i|223|{(0,210),(1,216),(2,194),(3,178),(4,212),}|3
del|1|745|{(0,210),(1,216),(2,194),(3,175),(4,214),}|4
Ins|l|2383|{(0,210),(1,216),(2,194),(3,179),(4,212),}|3
del|1|616|{(0,211),(1,216),(2,196),(3,175),(4,212),}|2
Ins|h|489|{(0,211),(1,216),(2,194),(3,180),(4,212),}|3
Ins|f|2521|{(0,211),(1,216),(2,194),(3,181),(4,212),}|3
Ins|d|2364|{(0,213),(1,216),(2,194),(3,176),(4,211),}|0
del|1|2712|{(0,211),(1,216),(2,194),(3,182),(4,213),}|3
Ins|w|720|{(0,214),(1,216),(2,195),(3,177),(4,212),}|0
Ins|w|814|{(0,212),(1,216),(2,197),(3,179),(4,214),}|2
Ins|m|1873|{(0,215),(1,216),(2,196),(3,182),(4,214),}|0
Ins|a|1434|{(0,212),(1,216),(2,196),(3,180),(4,215),}|4
Ins|c|420|{(0,212),(1,216),(2,196),(3,182),(4,216),}|4
Ins|p|1433|{(0,214),(1,217),(2,196),(3,182),(4,214),}|1
Ins|l|2150|{(0,215),(1,216),(2,198),(3,182),(4,214),}|2
Ins|xmqbqtmowrzqyqgxhhftybddmpbgyznurixmhqaijw|1423|{(0,215),(1,216),(2,198),(3,183),(4,216),}|3
del|1|1030|{(0,215),(1,216),(2,198),(3,184),(4,216),}|3
del|1|1678|{(0,215),(1,217),(2,198),(3,185),(4,216),}|3
del|1|2345|{(0,215),(1,217),(2,199),(3,182),(4,216),}|2
Ins|rlvydbflvavcbqicpdmywmyyfanusgdtnrcopvjgq|1841|{(0,215),(1,217),(2,198),(3,183),(4,217),}|4
